file,result,error,time_taken,timestamp
"TPDB_Y2024_filtered_VBS/SV-COMP_Termination_Category/AliasDarteFeautrierGonnord-SAS2010-random1d_true-termination.c",Maybe,"",6.56, 08:47:08
"TPDB_Y2024_filtered_VBS/SV-COMP_Termination_Category/ChenFlurMukhopadhyay-SAS2012-Ex2.07_true-termination.c",Maybe,"",0.70, 08:47:09
"TPDB_Y2024_filtered_VBS/SV-COMP_Termination_Category/CookSeeZuleger-TACAS2013-Fig7a_true-termination.c",YES,"",0.37, 08:47:09
"TPDB_Y2024_filtered_VBS/AProVE_numeric/ex3.c",YES,"",0.19, 08:47:10
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.08.c",YES,"",0.60, 08:47:10
"TPDB_Y2024_filtered_VBS/AProVE_numeric/rec_strlen.c",Failed,"Unexpected output: 2LS version 0.10.0
Parsing /root/term/TerminationDatabase/TPDB_Y2024_filtered_VBS/AProVE_numeric/rec_strlen.c
Converting
Type-checking rec_strlen
Generating GOTO Program
Adding CPROVER library
Functio...",0.25, 08:47:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/rec_counter1.c",YES,"",0.28, 08:47:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_Ackermann01_true-unreach-call_modified_modified.c",YES,"",0.34, 08:47:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_ex3a.c",YES,"",0.48, 08:47:12
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.06.c",YES,"",0.41, 08:47:12
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_Break.c",YES,"",0.20, 08:47:12
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.09_assume.c",YES,"",0.37, 08:47:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/LogRecursive_true.c",YES,"",0.33, 08:47:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_recHanoi02_true-unreach-call_true-termination_modified.c",YES,"",0.21, 08:47:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Avg_true.c",YES,"",0.28, 08:47:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/rec_counter3.c",Maybe,"",0.24, 08:47:14
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.07.c",YES,"",0.57, 08:47:14
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.01.c",YES,"",0.41, 08:47:15
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_twisted.c",Maybe,"",1.25, 08:47:16
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.02.c",YES,"",0.47, 08:47:16
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.09_assume.c",Maybe,"",0.53, 08:47:17
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.18.c",YES,"",0.52, 08:47:17
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_LogBuiltIn.c",YES,"",0.39, 08:47:18
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_ex2.c",Maybe,"",1.34, 08:47:19
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.05.c",Maybe,"",5.79, 08:47:25
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.10.c",Maybe,"",0.72, 08:47:26
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.11.c",YES,"",0.40, 08:47:26
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Et1_true.c",YES,"",0.18, 08:47:26
"TPDB_Y2024_filtered_VBS/AProVE_numeric/TerminatorRec02_true.c",YES,"",0.23, 08:47:26
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.07.c",YES,"",0.65, 08:47:27
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.04.c",YES,"",0.41, 08:47:28
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_easySum.c",YES,"",0.29, 08:47:28
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.04.c",YES,"",0.39, 08:47:28
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.14.c",YES,"",0.66, 08:47:29
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.09-no-inv_assume.c",Maybe,"",6.73, 08:47:36
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_gcd01_true-unreach-call_true-termination_modified.c",YES,"",0.25, 08:47:36
"TPDB_Y2024_filtered_VBS/AProVE_numeric/TwoWay_true.c",YES,"",0.28, 08:47:36
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.02.c",YES,"",0.55, 08:47:37
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_ex1.c",YES,"",0.35, 08:47:37
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_AG313.c",YES,"",0.33, 08:47:37
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.08.c",YES,"",0.49, 08:47:38
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.07.c",YES,"",0.36, 08:47:38
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_MultCommutative_true-unreach-call_true-termination_modified.c",TIMEOUT,"Analysis timed out after 300 seconds",300.03, 08:52:38
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_Addition01_true-unreach-call_true-termination_modified.c",YES,"",0.30, 08:52:39
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.01_assume.c",Maybe,"",0.37, 08:52:39
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_Fibonacci01_true-unreach-call_modified.c",YES,"",0.13, 08:52:39
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Binomial_true.c",TIMEOUT,"Analysis timed out after 300 seconds",300.02, 08:57:39
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Et2_true.c",YES,"",0.26, 08:57:39
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_fermat.c",YES,"",87.70, 08:59:07
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_Nested.c",YES,"",0.49, 08:59:08
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.10.c",YES,"",0.25, 08:59:08
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_Sequence.c",YES,"",0.26, 08:59:08
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.17.c",YES,"",0.62, 08:59:09
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.06.c",TIMEOUT,"Analysis timed out after 300 seconds",300.10, 09:04:09
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.13.c",YES,"",0.57, 09:04:09
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.15.c",YES,"",0.61, 09:04:10
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.03_assume.c",Maybe,"",0.32, 09:04:10
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Et4_true.c",YES,"",0.27, 09:04:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/LeUserDefRec_true.c",YES,"",0.28, 09:04:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_EvenOdd01_true-unreach-call_true-termination_modified.c",TIMEOUT,"Analysis timed out after 300 seconds",300.03, 09:09:11
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_ex3b.c",Maybe,"",0.99, 09:09:12
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.01-no-inv.c",Maybe,"",0.56, 09:09:12
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_a.01.c",YES,"",0.46, 09:09:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Et3_true.c",YES,"",0.19, 09:09:13
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_flag.c",YES,"",0.49, 09:09:14
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.03-no-inv_assume.c",Maybe,"",0.31, 09:09:14
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.05.c",YES,"",0.23, 09:09:14
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.12.c",YES,"",0.58, 09:09:15
"TPDB_Y2024_filtered_VBS/AProVE_numeric/ex2.c",TIMEOUT,"Analysis timed out after 300 seconds",300.02, 09:14:15
"TPDB_Y2024_filtered_VBS/AProVE_numeric/Parts_true.c",Maybe,"",0.92, 09:14:16
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_c.03.c",YES,"",0.41, 09:14:16
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_java_Continue1.c",YES,"",0.27, 09:14:16
"TPDB_Y2024_filtered_VBS/AProVE_numeric/svcomp_b.16.c",YES,"",0.37, 09:14:17
